,0,1,2,3
BL_jlspg3_yourehero.mid,110.69760800000054,E,minor,129
SNES_Earth_Bound_Onett.mid,262.43563500000096,A,minor,117
Bio_Metal_Japanese_Ver-Satge4BGM.mid,104.92499999999997,C,major,120
Sggb1.mid,86.95659999999997,A,minor,137
SUNBOSS.mid,57.97499999999938,G,minor,120
dw5_town.mid,65.99999999999993,C,major,120
fire_field.mid,181.31249999999218,F,minor,200
FF5_-_Battle_With_Gilgamesh.mid,145.66652100000272,F,minor,180
Soe-boss.mid,89.99999999999788,B,major,96
K3_12.mid,159.7673460000053,D,major,172
ter15.mid,75.17359200000047,A,major,83
DKC2_SwankyKong_Remix.mid,169.14268800000045,F#,minor,105
BL_ghgs_battle.mid,75.62256566666562,A-,major,134
tokimeki.mid,255.75854049998344,C,major,156
kssndy3.mid,319.44531249998937,C,minor,160
T_AVGFighter_KaoriTheme_GM.mid,195.1999999999959,F#,major,150
mahou_poipoi_poitto_japan_-_stage__.mid,83.69572750000364,A,minor,137
T_SuperS_ReiTsuRemix.mid,521.5095715000174,A,minor,140
BL_arc_prologue.mid,159.99991200000147,B,major,85
VisitorCenter3.mid,95.99647999999965,C#,minor,115
SoS_CTForest.mid,405.19999999998504,B-,minor,75
15-SpringMan.mid,102.34921353125037,B-,major,170
BL_s8h_mainmenu.mid,69.98099062499989,A,minor,132
luf2town.mid,173.79305999999937,E,major,145
boss1.mid,108.56463562499853,C,minor,109
eb_ness_house.mid,225.375,G,major,80
simcz1_1.mid,42.080035099999996,E,major,97
CT_confusingmelody.mid,57.58749999999791,F#,major,50
SD3Desert.mid,255.8433000000045,A,minor,106
do1_ow-village.mid,145.203725843751,G,major,120
SBomb4-Battle.mid,116.75663999999482,C,minor,148
Run_For_It.mid,65.78568687500153,D,major,175
(Blaze)Magus_UltimaRemix(v1).mid,234.40885650000084,A,minor,110
tpgearny.mid,237.1763519999981,F,minor,170
relmhq.mid,71.99992799999896,F#,major,140
CrystalSnail2.mid,83.63499999999834,E-,minor,125
ta_raphaeltheraven.mid,164.1287040000035,F#,minor,155
Sai_2-3.mid,235.0506756666489,D,major,98
golbez.mid,108.66655800000012,E,minor,90
FF6-Battle.mid,127.05876000000413,F,major,170
fz-end.mid,64.28565000000008,A,minor,140
ter30.mid,49.151987999999676,C#,major,131
FF5_ahe2.mid,154.32127450000485,G,minor,140
SailorMoonSSF_plu.mid,103.18693384999825,G,major,135
mmx0b.mid,61.5301119999983,A,minor,124
razor.mid,52.45019999999979,C,major,151
DKCMine.mid,402.85579999994627,G,minor,140
BatmanReturnsPreludetoLevel3.mid,45.9834739999999,D,minor,55
WheelGator.mid,53.32980778125059,G#,minor,180
Guardia_Castle_v2.mid,930.3836850001263,B,minor,130
gra3grou.mid,97.99682800000066,A,minor,250
rudora_earthbound.mid,75.85706700000074,A,minor,140
Slashman.mid,89.13830371874936,E,minor,140
ghouls08.mid,41.142816000000145,F,major,140
DL_PnTL7Remix.mid,208.69302609165956,A-,major,230
Evoboss.mid,161.02761699999962,G,minor,152
sbb2-03.mid,59.99008326249582,B-,minor,25
Tales_of_Phantasia-Clown.mid,47.90000000000023,D,major,150
j-m-lvl10.mid,81.23068800000152,A,minor,130
sf2ryu.mid,96.12560362760497,D,major,240
srfx_radiocontrol.mid,88.94874999999942,E,minor,185
somdarkl.mid,165.33316799999503,A,minor,135
RomancingSaga3_title.mid,187.9947916666682,B-,major,120
BoF-_Castle_Theme.mid,76.36356000000019,B-,major,132
LEM2EGYP.mid,351.2196000000159,F,major,122
l2boss.mid,65.45452800000065,B,minor,176
C4password.mid,42.19867574999999,E-,minor,195
(Ind_Inc).mid,114.59696526667027,A,minor,134
Corneria1.mid,167.29403400000572,C,major,170
SNES_Metal_Max_Returns_Town_3.mid,138.79488000000111,F,minor,166
ctmagus_Blackwindblows.mid,155.125,A,minor,80
Monstroshi.mid,58.67344393066428,C,minor,180
dxstage1.mid,192.97830850000284,C,minor,141
popntwinbee-stage6.mid,125.84602799999942,F,major,130
snesArk2P_Vs.mid,92.30519615625003,C,major,260
PROJETO.mid,154.18166400000044,F#,minor,165
Ground_Guy.mid,154.4000000000001,E,minor,150
SD3Cave.mid,187.19999999999843,D,major,150
MMXFortA.mid,110.25489099999909,G#,minor,156
bust_vs.mid,66.88520800000023,C,minor,122
SBomb4-World5.mid,105.59999999999685,A,minor,150
ctcrono4.mid,139.34763100000038,E,minor,138
ballad.mid,123.19999999999884,G,minor,150
BL_smrpg_weapons.mid,164.574332999996,F,minor,116
FF3WorldRPG.mid,210.0000000000098,G#,minor,160
area88_frontline_base.mid,109.71423999999753,A,major,175
terminator2.mid,952.5539342812506,D,minor,86
Rowasae.mid,191.93333333333334,D,major,120
Vnmhwy.mid,127.69218000000471,C,minor,156
SBomb2-Story.mid,164.39999999999452,D,minor,200
da_KSS_springbreeze-end-XG.mid,119.21542400000536,C,major,153
tmnt409.mid,45.714239999999364,C,major,210
StarFox2FB_CharSelMapTrnMode_GMv1_01.mid,64.42608429999986,E-,major,149
smwintro.mid,79.94999999999848,G,major,150
mn-NinjaCastle.mid,82.28563199999955,A,major,140
ctocean3.mid,178.75857599999114,F,major,145
soecol1.mid,185.5000000000004,E,minor,120
Solifort2.mid,225.86005320000194,B,minor,136
B1L_smartball_castle.mid,102.0,A,minor,160
BTheme.mid,111.27261600000116,A,minor,165
12-IntoTheDarkness.mid,214.0906950000221,C#,major,132
RnH_Battle_of_the_Last_Enemy_-_Damned.mid,130.54800000000216,A,minor,125
LB3_-_Felest_Tower.mid,145.8908487000334,E,minor,118
SBomb4-Story.mid,73.81810800000069,D,major,165
09-CloudMan.mid,201.87993937500002,G,major,160
falcon2.mid,168.3867600000049,A,minor,124
SBomb2-Stage1.mid,201.5095279999936,A,major,105
Dxrb-st1.mid,198.85694400000293,C,minor,140
Gems.mid,127.63623600000098,A,minor,220
fe5-attack.mid,46.012250000000776,B-,major,163
YS_Map_Screen.mid,87.42401971874925,G,major,140
Airport.mid,33.3359375,E,minor,160
z3darkw2.mid,145.0,C,minor,192
Actraiser_BattleTheme.mid,90.0,A,major,160
ao2_ode.mid,179.44087296874486,D,minor,120
Enhasa.mid,165.8183199999972,F#,minor,109
X3_Light's_Capsules.mid,48.244791666666664,A,minor,120
X2Ostrich.mid,84.99479166666701,G,major,120
(RS)_Sif.mid,92.17980218749894,C,minor,101
smetcra2.mid,110.76912000000021,F,minor,130
SBomb4-World3.mid,113.14274399999985,D,minor,140
Turtles_Continue.mid,61.54534437500039,G,minor,117
dream_land.mid,137.6807145312507,C,minor,190
C4domaingate.mid,32.930000000000774,D,major,250
MakaMaka-UlulnoChichiisdead.mid,50.69999999999992,D,minor,100
msfx.mid,152.79999999999768,D,minor,150
SNES_Toki_Memo_Lonely_Christmas.mid,156.85372828125034,F#,major,148
empire_2.mid,144.10387199999911,B-,major,120
24-BossStage1-2.mid,63.59687499999987,F#,minor,200
FFIV_-_Battle.mid,147.82267500001421,A,minor,166
LEM2SPRT.mid,325.1613120000274,F,minor,123
mm7junk.mid,129.53019819999946,E,minor,165
luf2batt.mid,167.39172449999842,E-,minor,185
sb_cloud_Bluev2.mid,149.41562499999853,A-,major,120
zb_mkII_kahnArena.mid,93.83462400000056,B,minor,132
Meteos.mid,120.0,C,major,160
HM_-_Egg_Festival.mid,55.071373499999375,F,major,140
PipeVault.mid,132.57129600000312,E-,minor,105
JILostSexyWizard.mid,138.95521818749947,A-,major,140
CVDX_-_Bloodlines.mid,191.99980800000128,C,minor,140
SNES_Toki_Memo_Good_Ending_Part_3.mid,102.0,G,major,160
OB_-_Go-go_March.mid,148.79999999999438,C,minor,150
bf2bridge.mid,150.17535600000133,C,minor,120
luf1alekia.mid,146.0,E-,minor,120
TetrisAtkFrogPanic2.mid,89.79999999999828,G,major,150
Starfox_-_Corneria.mid,172.9410899999947,G,minor,170
mmx1d.mid,46.14758399999979,B,major,124
ff3over2.mid,203.29401599999724,G#,minor,85
Dbz3_bat.mid,122.849999999999,E-,minor,120
soe-lastbattle.mid,124.36557519166915,C,major,150
Strfoxbc.mid,146.24999999999756,C,major,120
FrontMissionGunHazard_Determination.mid,110.7652738500017,F,minor,130
FZMKmutecitymix1.mid,83.07684000000015,F,major,130
topdesol.mid,153.41583577083307,D,minor,115
Killer_Instinct_-_Sabrewulf's_Mansion_(MWS_v1.1).mid,76.15096318750014,G,minor,207
Opening_1.mid,149.45467000000073,E,minor,109
Sky_Ramp.mid,103.19583333333178,F,major,150
SS-Kyoshiro.mid,188.9033360000029,D,minor,154
BL_area88_end.mid,106.1141409999993,A,major,91
bofundr2.mid,102.12751999999993,C,major,94
rpgboss2.mid,65.25416666666669,B,major,120
ff365.mid,102.05399802083355,B,minor,85
Tragedy.mid,152.4694461250021,G,minor,82
ff321.mid,81.14256899999918,B,minor,110
CC-Pre.mid,33.03999474999989,D,minor,120
solitary_dm.mid,189.485092000003,D,major,136
Illusion_of_Gaia_-_Itory_Village.mid,201.06886729687503,D,major,100
Dream_will_never_die.mid,318.03815149999696,G,major,120
MQL_Bone_Dungeon_Remix.mid,99.99999999999972,E-,major,120
cv4-1.mid,89.25000000000017,C,minor,120
Evocoast.mid,104.48567812500193,C,minor,124
Death.mid,116.47052999999981,D,minor,102
sfxattak.mid,133.04344500001844,A,minor,115
narshe3.mid,150.30431024999987,D,minor,115
BL_sb_intothedream.mid,141.5383199999981,D,minor,117
porttownj.mid,242.52595200000223,C#,minor,190
actraiser_cloud_temple.mid,54.379999999999974,D,minor,250
Overworld576.mid,42.10000000000011,B-,major,120
Breath_of_Fire_-_Final_Battle.mid,62.28806500000055,A,major,118
ter01.mid,68.21093600000331,B,minor,119
Bio_Metal_Japanese_Ver-Boss2.mid,105.12499999999947,C#,minor,120
Happy_Tree.mid,120.00156250000012,C,major,150
CVDX_-_Illusionary_Dance.mid,129.23064000000204,D,minor,130
ffmq-ending.mid,156.3392849999974,E,minor,85
MMX_-_Vile_-Remix-.mid,190.3447800000066,F,major,145
mk2_gameover_zb.mid,64.70585600000004,E-,minor,120
FF2_Town.mid,115.20000000000068,A,major,75
Gradius3_UnchartedTerritory.mid,124.90919500001166,F#,major,109
PBobble.mid,94.61537200000004,B-,major,104
rs1_s-estamil.mid,74.25000000000009,C,major,120
Character_Select-1.mid,68.57139199999999,G,minor,56
RockfaceRumble.mid,259.20000000000385,E-,minor,100
Lennus2_Bertse_Xg.mid,95.01289200000102,G,major,154
Ending1.mid,102.84322920312627,G,minor,165
SBomb1-Credits.mid,97.35489200000089,D,major,154
som-iceforest.mid,100.42000000000749,E-,major,250
narshe2.mid,150.3043102499999,D,minor,115
WAR_2410_song_4_By_Joel.mid,91.83369500833368,F,major,103
lufia1_bt1.mid,57.884374999999814,B-,minor,120
MegaManX2-Sigma1FirstEncounter.mid,39.529391999999866,C,major,170
mmx303.mid,40.55039999999999,E-,minor,195
sd306.mid,167.42399999999904,B,minor,91
SMWForestOfIllusion.mid,66.00000000000001,C,minor,120
ff354.mid,55.72666399999988,A-,major,80
01-GameIntro.mid,182.25021846354068,A,major,145
SMtrd_Boss_Controntation-MGSRMX-KM.mid,66.50000000000003,A-,major,120
Zelda_LttP_Light_World_Dunegon_Remix_dw.mid,233.24976675001372,E,major,180
zb_mmx_sigma1.mid,33.568343088541674,C,major,113
SMAS-OpBattle.mid,106.66655999999792,A,minor,135
mn-Izumo.mid,93.91319999999986,A,major,229
makai.mid,81.3333333333333,G,minor,120
YIBoss-hauntedhouse.mid,155.99479166666666,G,minor,120
thg-absence2.mid,145.1700062666667,D,major,77
Smkbws.mid,100.7999999999987,A,minor,300
ChronoTriggerNormalBattle.mid,85.24260443751156,G,major,170
smw-map.mid,61.83551999999999,E,minor,310
dblmusic.mid,207.60727199999945,A,minor,163
ff3over4.mid,135.25,C#,minor,160
BL_wagyan_tothestronghold.mid,99.375,B-,major,128
CT_-_Undersea_Palace_-Remix-.mid,163.29999999999603,F,major,150
AgahnimTheme.mid,229.2667349999996,G,major,117
kirbyssarea1.mid,84.18749999999994,C,major,160
smkselectremix.mid,83.75,F,minor,120
Smithy1.mid,94.55718084374905,B,minor,140
BattleMode.mid,71.33326199999867,E,major,195
tmnt414.mid,36.44440800000009,A,minor,135
07-NeonTiger.mid,116.3968749999976,F,minor,200
SMASboss.mid,130.80518599999854,F,major,149
SacrificePart3.mid,480.40492499997396,B,major,148
bubblecrab.mid,91.79374999999756,B,minor,100
ff5crystal.mid,192.0,C#,major,60
SNES_Mega_Man_X2_Staff_Roll.mid,127.9119600000011,C,major,182
ff3btlre.mid,110.11759199999892,A,minor,85
ff3savet.mid,118.80551937500246,A,minor,64
clayfightermenu.mid,50.0878670195313,A,major,230
SNES_MMX_Sting_Chameleon_V1.mid,69.58568400000023,B,minor,169
NW-select.mid,107.58617999999697,E,minor,145
Pilot2.mid,55.384559999999674,C,minor,130
03-IntroStage.mid,82.13553776041587,G,minor,187
z3darkw1.mid,119.9631073333386,G,minor,136
CV4-_Room_of_Close_Associates.mid,246.52101600000464,A,minor,120
ctrobo.mid,73.84622399999934,D,major,116
B1L_exhaustheat_save.mid,96.08333333333225,F,major,120
SuperR-Type-lvl3.mid,191.99999999999994,A,minor,120
Sunken.mid,81.70214399999948,C,minor,140
Sggb2.mid,122.48272799999957,B-,major,145
LAL_NFChapter_WaitForTruth.mid,95.99990400000222,B,major,130
Actraiser.mid,104.72716800000012,C,minor,220
Patlabor-Enging.mid,103.50208333333246,A,minor,120
Ff6Boss.mid,114.19816649999935,A,minor,105
FF5_Dear_Friends_CD_-_Musica_Machina.mid,243.98345532491325,A,major,89
rs1_lbt.mid,163.99999999999488,C,minor,120
blfriend.mid,179.6316499999984,D,minor,120
wakeup.mid,33.0,A,minor,120
Kakariko342.mid,91.11666666667195,B-,major,120
SBomb1-Stage1.mid,152.92022399999877,A,minor,113
darth.mid,183.28186680000377,G,minor,109
BL_fmgh_impatience_part2.mid,153.20734800000292,F,minor,159
kssgcomc.mid,173.32204890000395,B-,major,180
EpilogueOrch.mid,239.2445619492183,C,major,120
snesKDCCourse_8.mid,100.05999999999948,B,minor,117
Blizzardbuffalo.mid,75.67873819791515,E-,minor,104
MySummers.mid,84.722304,C,major,100
CBUnderground.mid,121.79099200000162,D,minor,134
ebtwoson.mid,129.83599200000057,G,major,122
FF6_Forever_Rachel.mid,157.72175999999982,G,minor,200
StarOcean_Innocence.mid,141.67223999999908,A,major,250
ct_epilogue_torch.mid,140.66587495898452,E-,major,90
MegaManX3-DopplerBattle.mid,65.30608000000014,B-,minor,147
ter05.mid,43.69065599999939,F,minor,65
SMW_Cave1.mid,96.2215447916668,F,major,150
bubw11.mid,94.7142462499997,C,minor,175
SpidermanTitle1.mid,66.00937499999706,C,major,120
MCSiamang.mid,102.7603679999989,C,major,142
C4cave.mid,59.419999999999916,B,minor,250
CVDX_-_Vampire_Killer.mid,194.9999999999999,D,minor,120
(SDDstg5).mid,171.42850000000092,G,major,175
F-Zero_-_White_Land.mid,167.99983200000173,C#,major,180
SRFX_Easy_Ride.mid,118.10772426042325,C,major,122
sbsoutherta.mid,131.4284400000005,A,minor,126
shadow.mid,107.52000000000119,G,major,125
Zenkusa_-_PopnTwinbee_Level2_XG.mid,79.7260459999984,B,minor,145
BL_jp_theguardian.mid,53.83171200000066,B,minor,107
sbb2-02.mid,59.99008326249454,C,major,25
SBomb3-Map3.mid,40.0,E,minor,120
luf1ruins.mid,94.19336000000091,E,minor,186
Gradius3_easterstone.mid,134.88000000000198,E,minor,125
Jungle(V1.1).mid,173.13291263888848,B-,major,117
cttheme.mid,147.92292900000302,E,minor,130
MQ_Volcano_Gs.mid,95.99990399999861,E,minor,140
DV_-_Town_of_Miraj.mid,67.9968749999999,B-,major,120
SMrpg-mushrkgdm-minor_rmx.mid,55.446399,D,minor,112
25-BossStage3.mid,255.99479166666666,E,minor,120
tfawaytimes.mid,258.9947916666667,C#,major,120
BlueStone_AndonutsLab.mid,77.42638800000017,D,major,68
Axelay_mix.mid,98.36957458333009,E-,minor,124
darkworld2.mid,119.9631073333386,G,minor,136
SNES_Toki_Memo_Summer.mid,188.834274,A-,major,163
ff2worl2.mid,150.63372750000372,A,minor,142
ProgCredits.mid,209.45149509374036,E-,major,220
SMKCredits.mid,97.18053976666707,B-,major,120
BatmanReturnsLevel7End.mid,46.551690000000235,D,major,58
CTEPOSL.mid,128.37388154999962,C,minor,200
SNES_Toki_Memo_Karaoke.mid,112.11673599999953,A,major,137
SailorMoonR_end.mid,81.21046749999991,B,minor,127
MM7_Bass.mid,121.33321200000019,E,minor,135
tmnt413.mid,43.354751999999564,A,minor,155
LemTim1.mid,63.98333333333283,E,major,120
sfa2guy.mid,147.69216000001214,B,minor,120
rs1_dungeon2.mid,54.22818775000018,E,major,120
JILost_-_SNES_-_Super_Metroid_-_Galactic_Warrior.mid,221.5302271874907,B-,major,78
Castle456.mid,84.89166666666792,G,minor,120
TN_-_Flight.mid,117.81828000000178,F,major,109
YS_Talking_with_Peach.mid,82.28116771874954,C,major,140
FMElegie.mid,148.9297453333418,E-,minor,135
Elemental_battle.mid,197.33135999999797,A,minor,90
yoshisislandathletic.mid,56.75,F,major,240
SBomb4-Boss.mid,117.0,E-,minor,160
ctmedina2.mid,178.87773305833474,C#,major,45
Metal_Warriors-Vital_Mission.mid,232.72704000001272,F#,major,165
BrutalScene3.mid,243.60106121666806,G#,minor,133
gra3dark.mid,36.80000000000009,F#,minor,150
T_Sf2Titlescreen.mid,35.56874999999997,A,minor,100
Zenkusa_-_PopnTwinbee_Level2.mid,79.93152549999786,B,minor,145
lufia1_lastduel.mid,155.56312235416695,E,minor,120
LB3_Save_File_Select.mid,36.9230720000002,E,major,104
fffanatics.mid,75.78950400000018,C#,minor,75
T_Balisk.mid,120.10949527499992,B,minor,130
BOFPARTY.mid,105.02865020000142,D,major,104
T_NinjaGaidenTomoe_Skyline.mid,127.4310026249984,A,minor,145
Lennus_Saskuot_Xg.mid,90.60000000000063,F,minor,100
YS_Bowser_Battle.mid,127.42798903124641,F,minor,113
BL_area88_briefing.mid,39.069744000000064,C#,minor,129
BlueStone_NessDream.mid,140.54040000000006,G,major,111
corazonazul_ff6boss.mid,50.181859999998814,E,minor,109
16-BattleTheme.mid,90.34921953124967,C,major,170
SOM36.mid,48.790559999999836,C,major,73
SuperSoccerUSA.mid,76.24999999999956,D,major,192
dkccoral.mid,199.95916399999567,C,minor,150
More_than_words.mid,63.110000000000014,C#,major,120
jpr-faraway.mid,254.400000000005,C,major,100
MMXFlame.mid,113.47831950000244,F,minor,160
smrpgmid.mid,67.99479166666696,A-,major,120
FA.mid,68.30762400000026,F,minor,130
smrpg_nimbus.mid,181.03828049999655,C,major,130
21-VileTheme.mid,145.80890151041748,E-,minor,265
tnelle.mid,180.0000000000001,F,minor,96
Blast_HornetV1.1.mid,76.03632994791576,A,minor,202
overw.mid,152.32386750000387,A,minor,142
MCWong.mid,117.44222400000014,C,major,115
ff3_snes_ending.mid,1265.6234788563538,B-,major,70
Escape_from_King_Zing.mid,115.48851199999973,F,minor,133
super_mario_world_fzero.mid,94.2856200000009,F,major,140
megaman_x1_-_intro_stage.mid,44.778162916667114,C,minor,178
Tengu_Guy.mid,251.21732850000916,C,minor,115
superrtypelevel4.mid,129.04572624999966,B-,major,131
Super_Metroid_-_Brinstar.mid,248.53125,G,minor,160
BOF2WhatIsIt.mid,99.06027999999974,E-,major,235
Into_The_Darkness.mid,101.33323199999978,F#,major,135
bof2flwr.mid,46.44229143749987,F#,minor,39
Boss_Fight_3.mid,104.4154800000008,F,minor,154
FierceBattle.mid,62.99609375,E,minor,160
lv2w1.mid,86.1606281250008,A,minor,140
Terranigma_Ending.mid,310.5106201171875,A,major,160
cyan2.mid,128.74172399999983,F,major,75
doubdrag.mid,61.0,B,minor,120
sd364.mid,92.73599999999963,A,minor,144
Innsh_POPmenu.mid,789.3249738125015,C,major,76
ninja_warriors_-_boss_1.mid,96.0234375,A,minor,160
rf-Groundma.mid,100.391936,E,minor,153
smw_donut_fzero.mid,84.24815099999861,B-,major,140
TN_DarkGaia.mid,271.0446989916594,G,major,89
TMbattle2v2.mid,102.3033247250004,A,minor,60
celes_1.mid,164.12069149999982,E-,major,60
ct_burn_bobonga.mid,78.68847999999937,B,minor,122
stfastd.mid,85.2121768984379,D,minor,138
FF6_-_Awakening.mid,110.27029600000074,A,minor,73
Kidscity.mid,172.34538710833644,F#,major,109
actraiser_ancient.mid,225.58499999998162,F#,minor,250
IdiotCTCredits.mid,212.5516710000125,C#,major,145
dkcsnow.mid,236.2152985000011,C,minor,256
lmn-grad.mid,85.26731999999834,C,major,196
qzeal.mid,207.83102808334735,B-,major,78
smw2kamek.mid,144.19199999999998,C,major,125
LWAR-DestroyerProgram.mid,191.99980800000162,C#,major,140
thg-Forest2.mid,31.863222416666908,F,major,105
ctcrono2.mid,147.92292900000302,E,minor,130
MM7_Turbo.mid,123.37499999999831,C,minor,160
bof2rang.mid,52.12500000000003,G#,minor,120
luf2autumn.mid,127.30431599999935,C,major,115
ff6_terra.mid,216.0,G#,minor,120
LFMGH-111VoiceOfArk.mid,96.35360199999931,G,major,135
actr1bl1.mid,80.27205666666667,F#,minor,147
SMWL1FZero.mid,148.86203175000477,F,major,145
Skullkid.mid,33.882336000000016,E,minor,170
relm3.mid,137.7464100000002,F#,major,142
jrlepage_-_XG_-_dkc2_-_swanky.mid,47.14288799999965,C#,minor,104
Magic_Sword_-_Enemy_Battle.mid,47.32374367499908,B,minor,122
BL_ys3_quickeningdream.mid,57.60000000000012,C,major,100
smas02.mid,33.69289500000013,C,major,75
Lennus_Battle_Xg.mid,68.35445999999956,A,minor,157
SAI-FollowTheWind.mid,65.77815191666664,G,minor,124
Jun_1.mid,60.1817600000013,C,major,120
mrpg_batl_z.mid,116.42252417708406,E,major,134
dw3_overworld.mid,156.49999999999787,G,minor,120
ff5palace.mid,55.589444791666416,D,major,122
TheDecisiveBattle-v-2.mid,215.41395200000204,E,minor,205
balrog.mid,139.69796400000533,E-,minor,140
thg_109.mid,149.59999999999968,A,minor,150
B1L_lemmings_minersandclimbers.mid,97.03484320833316,C,minor,231
rh_se.mid,80.69687500000046,G,minor,240
SuperBonk_Juice.mid,238.6955925000009,D,major,115
7thsaga_world4.mid,155.38218880000136,A,minor,120
bof2memo.mid,49.56895300000001,E,minor,58
sf2Bison456.mid,71.35128000000006,D,major,148
rpgmallo.mid,44.99999999999998,G#,minor,100
ThemeMarcy2.mid,117.08817674999533,D,major,170
MCGaram2.mid,83.23680000000046,A,minor,173
mm7mus.mid,83.76456393749999,B-,minor,149
sb-southerta.mid,134.8200000000136,F,minor,250
GokujyoParodius_Hikaru.mid,43.28949100000002,A,minor,151
Zelda_III_-_Rain_Scene.mid,143.99985599999732,A,minor,140
